pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
47,578428,"Iglesias, Jose",1809,2.6,0.447,0.064,0.447,0.511,0.419,0.355,0.367,21,47,86.8,18.7,2248,90.6,90.83,0,47,0,0.2,6.42,107,149,119,146,300,319,288,-4.328,4.328,68.5,6.2,47,47,18,3,0,0,0,0,0,0,2.21532,0.71106,0.64447,0.22915,91.8,166,25.53191489,0,0,5.5,-0.41,0.04,2.55,0.447,0,9.208510638,0.367,0.449,-9.208510638,0.08,0.08,0.062,0.064,0,31.9,-1.265069696,13.5888895,31.54668896,0.191489362,35.5745519,21.10739021
46,553993,"Suárez, Eugenio",3864,1.2,0.205,0.023,0.196,0.227,0.181,0.169,0.144,9,44,87.2,43.2,2244,92.4,92.77,0,46,0,0.4,6.51,108,150,123,144,299,323,293,4.045,-4.045,72.4,7.3,46,46,8,1,0,0,0,0,0,0,1.80261,0.88196,0.70543,0.20891,91.6,223,26.08695652,2.173913043,2.173913043,5.7,-0.55,-0.01,2.53,0.196,1,-8.793478261,0.14,0.266,8.793478261,0.061,0.056,-0.039,0.012,0,37.7,10.47318563,5.818182629,39.50948084,0.695652174,32.93635508,26.98765868
46,657041,"Thomas, Lane",2571,1.8,0.133,0,0.13,0.133,0.115,0.132,0.138,6,45,86.2,48.9,2289,90.8,91.31,0,46,0,0.5,6.47,110,152,121,148,300,320,291,8.032,-8.032,71.9,6.4,46,46,6,0,0,0,0,0,0,0,2.09109,0.71591,0.3763,0.04326,90.6,175,17.39130435,0,0,5.85,-0.81,0.04,2.6,0.13,0,-17.46086957,0.136,0.169,17.46086957,-0.005,-0.006,-0.036,-0.017,0,39.4,6.392109943,6.05337165,27.22244307,0.608695652,37.11129841,24.43639583
45,571448,"Arenado, Nolan",3645,1.2,0.267,0.022,0.267,0.289,0.244,0.188,0.197,12,45,83.7,34.1,2261,91.4,91.72,0,45,0,0.3,6.44,107,152,123,147,304,325,297,3.052,-3.052,70.9,7.8,45,45,11,1,0,0,0,0,0,0,1.91889,0.83067,0.6,0.17289,90.2,171,15.55555556,0,0,5.8,-0.55,0.1,2.51,0.267,0,-6.782222222,0.197,0.238,6.782222222,0.07,0.07,0.051,0.056,0,39.5,5.066863255,6.934913051,33.29726535,0.488888889,38.69660421,26.18316794
45,678662,"Tovar, Ezequiel",3035,1.5,0.205,0.114,0.2,0.318,0.218,0.238,0.224,9,44,85.8,36.1,2331,92,92.5,0,45,0,0.5,6.38,110,151,118,148,309,328,293,4.187,-4.187,71.7,7.2,45,45,5,3,1,0,0,0,0,0,1.93311,0.76422,0.49044,0.20644,91.4,217,22.22222222,2.222222222,2.222222222,5.68,-0.92,0.08,2.39,0.2,1,-9.304444444,0.22,0.34,9.304444444,-0.019,-0.02,-0.022,-0.02,0,36.7,7.002362478,3.479270232,35.83696005,0.444444444,33.970255,26.75917764
45,669394,"Burger, Jake",2955,1.5,0.25,0.295,0.19,0.545,0.328,0.377,0.268,11,44,90.9,38.5,2189,91,91.47,0,45,0,0.5,6.64,111,152,124,147,308,326,298,-1.088,1.088,74.5,7.1,45,45,4,4,0,3,0,0,0,0,2.03556,0.75,0.33727,0.11045,94.8,246,46.66666667,17.77777778,17.77777778,5.7,-0.68,0.01,2.59,0.244,8,2.417777778,0.272,0.633,-2.417777778,-0.018,-0.028,-0.088,-0.049,0,40.5,4.402238806,4.641884538,23.02772226,0.377777778,41.09222943,26.80949678
45,592663,"Realmuto, J.T.",2710,1.7,0.267,0.089,0.267,0.356,0.269,0.218,0.195,12,45,89.5,32.1,2290,90.7,90.94,0,45,0,0.2,6.46,108,151,123,147,301,324,292,1.948,-1.948,72.4,7.3,45,45,8,4,0,0,0,0,0,0,2.088,0.72682,0.47244,0.31911,92.9,206,37.77777778,2.222222222,2.222222222,5.9,-1.04,0.08,2.41,0.267,1,-4.328888889,0.195,0.317,4.328888889,0.072,0.072,0.039,0.051,0,38.8,7.527799793,8.332651732,35.91814114,0.466666667,36.88212529,24.24978021
44,672515,"Moreno, Gabriel",2317,1.9,0.31,0.214,0.279,0.524,0.338,0.357,0.3,13,42,93,31.8,2175,90.2,90.4,0,44,0,0.2,6.45,109,151,122,149,306,322,291,-1.105,1.105,71.2,6.7,44,44,7,4,1,1,0,0,0,0,2.19659,0.645,0.54386,0.13659,94.7,254,50,11.36363636,11.36363636,5.73,-0.2,0,2.4,0.295,5,2.511363636,0.295,0.561,-2.511363636,0.01,0,-0.037,-0.019,0,36.7,4.388575986,8.808195295,34.63153312,0.363636364,35.72104148,29.94858381
44,678246,"Vargas, Miguel",2409,1.8,0.136,0.114,0.136,0.25,0.162,0.149,0.115,6,44,87.3,45.4,2223,91,91.08,0,44,0,0.1,6.42,107,151,122,146,299,323,290,5.539,-5.539,71,7.6,44,44,3,1,2,0,0,0,0,0,1.91523,0.87091,0.65523,-0.03432,91,221,18.18181818,2.272727273,2.272727273,5.8,-0.31,0.03,2.39,0.136,1,-12.58863636,0.115,0.241,12.58863636,0.021,0.021,0.009,0.013,0,37.8,10.37763749,-0.226598657,36.44534199,0.681818182,36.83708852,33.72312303
43,657136,"Wong, Connor",2208,1.9,0.357,0.024,0.349,0.381,0.316,0.306,0.321,15,42,85,35,2262,91.5,91.79,0,43,0,0.3,6.46,110,150,116,145,292,320,295,-0.239,0.239,71.5,6.8,43,43,14,1,0,0,0,0,0,0,1.8593,0.87767,0.5193,0.11233,91.4,194,18.60465116,0,0,5.69,-0.81,-0.04,2.5,0.349,0,0.555813953,0.314,0.394,-0.555813953,0.036,0.035,-0.013,0.01,0,36.7,6.724401524,7.387785692,33.90003497,0.441860465,35.70816169,28.19515672
