pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
46,628451,"Ibáñez, Andy",1307,3.5,0.413,0.37,0.357,0.783,0.507,0.437,0.399,19,46,94.6,10.7,2223,87.4,87.67,0,46,0,0.3,6.36,105,151,118,147,302,324,292,-6.643,6.643,71.8,7.6,46,46,10,5,0,4,0,0,0,0,2.63391,0.38,0.17739,-0.34696,96.3,157,56.52173913,8.695652174,8.695652174,5.78,0.85,-0.01,2.17,0.413,4,14.44130435,0.399,0.623,-14.44130435,0.014,0.014,0.16,0.07,0,39.4,9.388652468,-9.998320217,28.99907661,0.847826087,34.75192247,34.07895654
46,572191,"Taylor, Michael A.",1893,2.4,0.435,0.413,0.366,0.848,0.545,0.513,0.406,20,46,93.5,3.4,2221,87.4,87.59,0,46,0,0.2,6.4,106,152,111,147,303,321,291,-7.372,7.372,75.6,7.4,46,46,11,4,0,5,0,0,0,0,2.71174,0.34067,0.22196,-0.03152,97.4,142,58.69565217,17.39130435,17.39130435,5.69,-0.1,0.01,2.17,0.435,8,16.02608696,0.406,0.802,-16.02608696,0.029,0.029,0.046,0.032,0,34.2,16.90832556,-4.249237008,31.46783657,0.630434783,38.92516566,33.74915024
46,624641,"Sosa, Edmundo",1499,3.1,0.326,0.196,0.295,0.522,0.364,0.427,0.387,15,46,94.4,5.9,2207,85.6,85.91,0,46,0,0.3,6.5,108,151,119,146,297,321,287,-3.991,3.991,74.3,8.4,46,46,10,3,0,2,0,0,0,0,2.90087,0.332,0.37911,-0.23378,97,150,60.86956522,10.86956522,10.86956522,5.91,0.42,0.1,2.19,0.326,5,8.676086957,0.387,0.615,-8.676086957,-0.061,-0.061,-0.093,-0.063,0,37.2,14.29212468,-8.17399272,35.42593544,0.739130435,35.04741709,34.8529814
45,571657,"Farmer, Kyle",1586,2.8,0.378,0.356,0.333,0.733,0.469,0.45,0.414,17,45,91.4,6.9,2263,87,87.23,0,45,0,0.2,6.43,106,152,123,147,304,324,291,-5.992,5.992,69.3,7,45,45,8,5,1,3,0,0,0,0,2.56444,0.49955,0.32533,-0.16844,94.4,157,44.44444444,8.888888889,8.888888889,5.93,-0.02,0.01,2.33,0.378,4,13.31555556,0.414,0.635,-13.31555556,-0.036,-0.036,0.098,0.019,0,42.1,15.78675253,-6.50365552,31.9327087,0.644444444,35.81181474,36.83086996
45,678877,"Noel, Jhonkensy",1127,4,0.311,0.4,0.244,0.711,0.429,0.391,0.307,14,45,94.8,7.8,2280,86.9,87.36,0,45,0,0.5,6.47,109,152,125,147,299,324,295,-6.697,6.697,80.2,7.8,45,45,4,6,0,4,0,0,0,0,2.67889,0.37756,0.26614,-0.20932,98.1,147,51.11111111,11.11111111,11.11111111,5.85,-0.38,0.04,2.14,0.311,5,14.88222222,0.307,0.615,-14.88222222,0.004,0.004,0.096,0.038,0,41.3,10.35901629,-11.07426378,30.33899819,0.8,39.64825433,39.83204509
45,518595,"d'Arnaud, Travis",1844,2.4,0.467,0.622,0.368,1.089,0.653,0.526,0.408,21,45,91,3.5,2275,86.8,86.99,0,45,0,0.2,6.43,110,151,122,147,309,324,293,-12.58,12.58,72.2,8.1,45,45,7,7,0,7,0,0,0,0,2.76222,0.31378,0.09318,-0.21727,95,142,46.66666667,20,20,5.79,-0.52,0.03,2.28,0.467,9,27.95555556,0.408,0.846,-27.95555556,0.059,0.059,0.243,0.127,0,37.7,15.45187811,-7.761181154,33.47546179,0.666666667,37.83250389,35.93759635
45,578428,"Iglesias, Jose",1809,2.5,0.326,0.07,0.311,0.395,0.3,0.358,0.361,14,43,90.2,0.2,2203,88.5,88.7,0,45,0,0.2,6.44,108,150,117,148,301,318,287,-0.805,0.805,70.9,7,45,45,11,3,0,0,0,0,0,0,2.51111,0.44089,0.37378,0.064,94.3,118,40,2.222222222,2.222222222,5.81,-0.84,0.03,2,0.311,1,1.788888889,0.361,0.461,-1.788888889,-0.035,-0.05,-0.066,-0.058,0,38.1,7.524434651,-6.198592586,33.86500489,0.622222222,35.03978522,30.97477084
45,682626,"Alvarez, Francisco",1878,2.4,0.386,0.273,0.333,0.659,0.436,0.379,0.337,17,44,94,1.4,2225,87.7,87.98,0,45,0,0.3,6.56,109,151,123,147,303,325,291,-3.061,3.061,75.4,7.5,45,45,11,3,0,3,0,0,0,0,2.48822,0.53133,0.108,-0.06,96.1,126,46.66666667,6.666666667,6.666666667,5.66,-0.98,-0.04,2.36,0.378,3,6.802222222,0.331,0.563,-6.802222222,0.049,0.047,0.096,0.057,0,36.7,8.856316966,-7.532269361,28.14372672,0.688888889,36.14561796,31.67071462
44,681146,"Bride, Jonah",1713,2.6,0.381,0.452,0.263,0.833,0.489,0.431,0.365,16,42,93.5,8.3,2268,89.2,89.55,0,44,0,0.3,6.55,110,150,123,146,302,319,288,-9.869,9.869,70.5,7.3,44,44,9,1,0,6,0,0,0,0,2.30818,0.60932,0.32727,-0.44182,95.5,152,52.27272727,11.36363636,11.36363636,5.75,0.2,-0.01,2.59,0.364,5,22.42954546,0.365,0.643,-22.42954546,0.016,-0.001,0.19,0.058,0,36.1,17.83552381,-4.364824755,28.71499739,0.636363636,39.10128752,36.42545785
44,672515,"Moreno, Gabriel",2317,1.9,0.295,0.25,0.262,0.545,0.357,0.362,0.318,13,44,93.1,-5,2245,86.7,86.81,0,44,0,0.1,6.39,106,150,124,147,308,322,290,-0.687,0.687,73.3,7.4,44,44,6,5,0,2,0,0,0,0,2.77409,0.31932,0.20273,-0.38091,95.7,93,52.27272727,11.36363636,11.36363636,5.79,0.12,0.01,2.06,0.295,5,1.561363636,0.318,0.529,-1.561363636,-0.023,-0.023,0.016,-0.005,0,40.6,14.12749405,-3.604450559,33.78715049,0.818181818,35.63114653,38.35419348
43,607732,"Stallings, Jacob",1423,3,0.349,0.372,0.282,0.721,0.451,0.431,0.34,15,43,90,10.8,2287,87.3,87.5,0,43,0,0.2,6.29,108,149,121,146,307,326,292,-4.668,4.668,69.5,7.5,43,43,7,4,0,4,0,0,0,0,2.69884,0.32548,0.18698,-0.24465,94.7,175,51.1627907,16.27906977,16.27906977,5.87,-0.66,0.01,2.37,0.349,7,10.85581395,0.34,0.68,-10.85581395,0.009,0.009,0.041,0.02,0,39.3,16.96462927,-7.569431455,32.0963789,0.558139535,36.37790954,34.80875152
