pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
3,682729,"Clase, Jonatan",706,0.4,0,0,0,0,0,0.066,0.067,0,3,75.6,26,1817,90,90.3,0,3,0,0.3,6.6,99,149,112,145,293,317,285,0.658,-0.658,69.3,7.2,3,3,0,0,0,0,0,0,0,0,1.95333,0.92667,0.71333,-0.71333,89.6,165,0,0,0,5.31,1.88,0.48,2.51,0,0,-21.93333333,0.067,0.079,21.93333333,-0.067,-0.067,-0.079,-0.066,0,38.8,12.78149331,0.255190427,27.01046635,0.333333333,40.01744362,33.45117079
3,681584,"Villar, David",231,1.3,0.333,0.333,0.333,0.667,0.418,0.226,0.205,1,3,79.4,14.3,2208,87.4,87.27,0,3,0,-0.1,6.27,116,154,127,148,306,322,296,-0.345,0.345,66.8,7.8,3,3,0,1,0,0,0,0,0,0,2.32,0.69,0.21,-1.17,92.3,122,33.33333333,0,0,5.73,0.82,0.64,2.72,0.333,0,11.5,0.205,0.32,-11.5,0.128,0.128,0.347,0.192,0,32.5,19.93808323,7.25775732,32.96053414,0.666666667,49.32020977,25.21279881
3,660757,"Gonzalez, Oscar",216,1.4,0,0,0,0,0,0.22,0.168,0,3,72,-19,2410,89.1,88.73,0,3,0,-0.4,6.27,107,151,126,150,306,327,298,0.729,-0.729,73.1,7.1,3,3,0,0,0,0,0,0,0,0,2.88333,0.03333,-0.11333,-0.11333,91.3,116,33.33333333,0,0,5.53,-2.3,0.67,2.69,0,0,-24.3,0.168,0.368,24.3,-0.168,-0.168,-0.368,-0.22,0,31.6,1.799460965,6.882647989,24.41311101,0.333333333,45.86167731,28.35492989
3,672016,"Clarke, Denzel",441,0.7,1,0.333,1,1.333,1.013,0.329,0.313,3,3,86.8,17.7,2291,91.3,91.07,0,3,0,-0.2,6.17,105,152,109,148,311,330,281,-1.405,1.405,72.7,7.5,3,3,2,1,0,0,0,0,0,0,2.17333,0.58667,0.77,-0.14333,94.3,179,66.66666667,0,0,5.48,-0.58,0.48,2.52,1,0,46.83333333,0.313,0.453,-46.83333333,0.687,0.687,0.88,0.684,0,31.3,3.727214718,12.64873817,24.39407753,0,39.89619251,25.21650877
3,671221,"Waters, Drew",874,0.3,0.667,0,0.667,0.667,0.592,0.487,0.533,2,3,90.1,24.3,1772,87,87.47,0,3,0,0.5,6.87,115,150,119,148,304,319,289,-0.543,0.543,71.8,6.5,3,3,2,0,0,0,0,0,0,0,2.37667,0.68333,1.01333,-1.01333,94.1,214,33.33333333,0,0,5.17,2.63,0.51,1.92,0.667,0,18.1,0.533,0.581,-18.1,0.134,0.134,0.086,0.105,0,28.2,3.629023942,12.54060652,40.45867942,0.333333333,42.90217455,30.19610844
3,677956,"Hinds, Rece",316,0.9,0,0,0,0,0,0.099,0.062,0,3,87.9,45,2096,87.7,87.73,0,3,0,0,6.37,116,152,124,148,303,331,289,0.929,-0.929,73.6,7.9,3,3,0,0,0,0,0,0,0,0,2.21667,0.77333,0.21667,-0.39,91.8,276,33.33333333,0,0,6.44,-0.49,0.83,1.95,0,0,-30.96666667,0.062,0.177,30.96666667,-0.062,-0.062,-0.177,-0.099,0,46.6,5.938792689,-4.069639659,39.09483085,0.666666667,43.80471098,33.4028481
3,686555,"Collins, Isaac",842,0.4,0,0,0,0,0,0.234,0.137,0,3,88.6,43.7,2114,89.3,89.37,0,3,0,0.1,6.37,102,142,105,131,294,315,294,0.661,-0.661,73.2,6.9,3,3,0,0,0,0,0,0,0,0,2.08667,0.79,1.28333,-1.28333,93.7,286,66.66666667,0,0,5.85,2.38,0.49,2.45,0,0,-22.03333333,0.137,0.442,22.03333333,-0.137,-0.137,-0.442,-0.234,0,34.6,3.922680735,2.564024633,26.84785602,0.333333333,44.40895261,32.01519311
3,682073,"Hensley, David",250,1.2,0.333,0,0.333,0.333,0.294,0.184,0.192,1,3,80.8,-8,2162,88,88,0,3,0,0,6.53,95,132,119,131,299,320,286,0.235,-0.235,68.5,6.2,3,3,1,0,0,0,0,0,0,0,2.43333,0.61333,0.8,-0.8,90.1,42,0,0,0,6.14,2.14,0.86,2.37,0.333,0,-7.833333333,0.192,0.226,7.833333333,0.141,0.141,0.107,0.11,0,43.2,0.084275601,27.22218689,29.00644192,0,47.3996858,17.41715507
3,645305,"Sánchez, Ali",373,0.8,0.667,0.333,0.667,1,0.712,0.347,0.336,2,3,97.2,20,2277,88.7,89.27,0,3,0,0.6,6.53,105,149,127,148,308,324,274,-1.102,1.102,68.3,7.4,3,3,1,1,0,0,0,0,0,0,2.18,0.72333,0.23667,0.84333,97.2,271,66.66666667,0,0,5.82,-0.71,0.49,2.2,0.667,0,36.73333333,0.336,0.48,-36.73333333,0.331,0.331,0.52,0.365,0,45.3,6.099088168,7.247216036,28.87135246,0.666666667,44.75001925,24.51393972
3,605346,"López, Jack",274,1.1,0.333,0.333,0.333,0.667,0.418,0.285,0.26,1,3,94.7,28.3,2277,95.1,95.57,0,3,0,0.5,6.63,103,153,107,149,298,318,289,-0.182,0.182,72.7,7.5,3,3,0,1,0,0,0,0,0,0,1.03,1.50667,0.49,0.20333,94.7,229,66.66666667,0,0,5.96,0.32,0.54,2.28,0.333,0,6.066666667,0.26,0.413,-6.066666667,0.073,0.073,0.254,0.133,0,46.3,3.27763392,13.15489558,32.49203182,0.666666667,43.59779211,21.95749373
3,680862,"MacIver, Willie",179,1.7,0.333,0.333,0.333,0.667,0.421,0.258,0.199,1,3,89.5,35.3,2352,88,88.3,0,3,0,0.3,6.6,115,150,123,148,304,327,293,-0.144,0.144,69.4,7.4,3,3,0,1,0,0,0,0,0,0,2.60667,0.53,0.24667,-0.76,94.1,293,66.66666667,0,0,5.82,-0.65,0.57,2.83,0.333,0,4.8,0.199,0.419,-4.8,0.134,0.134,0.248,0.163,0,37,11.89151356,12.53877732,25.26958026,1,47.74863332,23.69403561
3,665561,"Marchán, Rafael",441,0.7,0.667,0,0.667,0.667,0.592,0.569,0.591,2,3,86,17.3,2179,87.7,88.07,0,3,0,0.4,6.67,97,146,119,143,295,316,286,-0.425,0.425,63.7,7.3,3,3,2,0,0,0,0,0,0,0,2.4,0.61667,0.27667,-0.27667,91.5,220,33.33333333,0,0,5.73,2.18,0.56,2.15,0.667,0,14.16666667,0.591,0.7,-14.16666667,0.076,0.076,-0.033,0.023,0,34.9,2.617237861,10.0232707,32.9639309,0.333333333,42.51543297,24.16845854
2,622569,"Reyes, Pablo",383,0.5,0,0,0,0,0,0.041,0.045,0,2,82,53.5,2058,85.7,85.45,0,2,0,-0.3,6.4,117,152,121,149,297,327,294,0.568,-0.568,69.2,7.6,2,2,0,0,0,0,0,0,0,0,1.995,1.18,0.91,-0.91,88,176,0,0,0,6.24,1.71,0.72,2.3,0,0,-28.4,0.045,0.045,28.4,-0.045,-0.045,-0.045,-0.041,0,57.1,8.600225764,6.743574936,27.43901933,0.5,46.16368988,27.52125274
2,673995,"Wendzel, Davis",170,1.2,0,0,0,0,0,0.067,0.073,0,2,77.6,-16,1670,85.2,85,0,2,0,-0.2,6.35,96,141,113,132,305,323,294,0.503,-0.503,74.7,7,2,2,0,0,0,0,0,0,0,0,2.6,0.555,1.275,-1.275,89.6,8,0,0,0,5.25,1.27,0.93,1.93,0,0,-25.15,0.073,0.082,25.15,-0.073,-0.073,-0.082,-0.067,0,27.1,10.62453313,-3.789185568,32.88178803,1,43.07048078,36.0106822
2,669352,"Thompson, Bubba",77,2.6,1,0.5,1,1.5,1.068,0.887,0.94,2,2,86.2,16,2326,92.7,93.85,0,2,0,1.1,7.05,91,153,103,149,296,314,283,-1.276,1.276,68.8,6.8,2,2,1,1,0,0,0,0,0,0,1.72,0.935,1.03,-1.03,94,221,50,0,0,5.46,3.08,0.64,2.58,1,0,63.8,0.94,1.075,-63.8,0.06,0.06,0.425,0.181,0,20.7,3.862312252,17.13896399,25.14779795,0.5,45.70146008,23.22504349
2,592178,"Bryant, Kris",775,0.3,0,0,0,0,0,0.885,0.569,0,2,101.8,21.5,2364,94.3,94.5,0,2,0,0.2,6.65,123,151,127,149,298,319,299,0.58,-0.58,72,7.4,2,2,0,0,0,0,0,0,0,0,1.065,1.54,0.83,-0.18,101.8,319,100,50,50,5.87,0.96,0.57,2.76,0,1,-29,0.569,1.563,29,-0.569,-0.569,-1.563,-0.885,0,39.5,7.572993509,17.75275017,31.93448193,1,43.67875359,19.43328839
2,623168,"Heineman, Tyler",345,0.6,0,0,0,0,0,0.038,0.043,0,2,80,31,2224,87.8,87.7,0,2,0,-0.1,6.6,119,147,122,143,294,322,286,0.505,-0.505,66.7,6.5,2,2,0,0,0,0,0,0,0,0,1.95,1.055,1.145,-1.145,91,30,0,0,0,5.64,1.48,0.53,2.59,0,0,-25.25,0.043,0.05,25.25,-0.043,-0.043,-0.05,-0.038,0,35,3.254540146,1.005907279,25.79383958,0.5,42.62270318,27.17472953
2,543305,"Hicks, Aaron",284,0.7,0,0,0,0,0,0.452,0.445,0,2,75.8,-24.5,1994,83.7,83.8,0,2,0,0.1,6.55,91,132,109,126,294,314,288,0.626,-0.626,66.6,7.3,2,2,0,0,0,0,0,0,0,0,2.825,0.455,1.19,-1.19,94.3,144,50,0,0,6,2.89,0.67,2.29,0,0,-31.3,0.445,0.568,31.3,-0.445,-0.445,-0.568,-0.452,0,38.1,5.457820703,18.19412045,25.3376581,0.5,55.05328788,17.82227715
2,695681,"Moore, Christian",238,0.8,0,0,0,0,0,0.043,0.038,0,2,81,49.5,2319,83.8,84.5,0,2,0,0.7,6.7,113,154,126,152,300,326,278,0.551,-0.551,71.2,7.2,2,2,0,0,0,0,0,0,0,0,3.525,-0.15,-0.115,-0.115,88,222,0,0,0,5.52,-1.86,0.53,2.25,0,0,-27.55,0.038,0.06,27.55,-0.038,-0.038,-0.06,-0.043,0,38.3,10.98220361,0.608794601,30.93567987,1,38.02990779,37.33788406
2,686765,"Sogard, Nick",590,0.3,0.5,0,0.5,0.5,0.441,0.886,0.934,1,2,93.2,14.5,2183,95,95.2,0,2,0,0.2,6.4,102,155,124,147,303,329,279,-0.078,0.078,66.3,6.7,2,2,1,0,0,0,0,0,0,0,1.97,0.56,1.205,-1.205,93.7,233,50,0,0,5.86,2.46,0.56,2.37,0.5,0,3.9,0.934,1.098,-3.9,-0.434,-0.434,-0.598,-0.445,0,40,3.050042624,12.94633585,24.03206187,0.5,45.1402635,26.0409464
2,501303,"Adrianza, Ehire",118,1.7,0.5,0,0.5,0.5,0.441,0.531,0.552,1,2,95.5,5,2264,89.6,90.6,0,2,0,1,6.75,104,151,112,149,303,318,286,-0.392,0.392,63.1,6.6,2,2,1,0,0,0,0,0,0,0,2.52,0.32,0.585,-0.585,95.5,111,50,0,0,6.13,1.6,0.46,2.6,0.5,0,19.6,0.552,0.646,-19.6,-0.052,-0.052,-0.146,-0.09,0,36.1,-0.580357533,12.2303833,34.22547087,0,38.98501625,18.51570952
2,665782,"De Los Santos, Luis",121,1.7,0,0,0,0,0,0.281,0.301,0,2,93.4,30.5,1931,87.4,87.1,0,2,0,-0.2,6.25,102,154,120,148,298,328,293,0.568,-0.568,73.4,7.5,2,2,0,0,0,0,0,0,0,0,2.145,0.915,0.8,-0.56,97.2,161,50,0,0,5.93,-0.51,0.43,2.61,0,0,-28.4,0.301,0.342,28.4,-0.301,-0.301,-0.342,-0.281,0,37.3,3.210895581,9.261581194,28.05646092,0.5,42.86585263,22.77996605
2,640492,"Azocar, José",358,0.6,0.5,0,0.5,0.5,0.441,0.327,0.344,1,2,85.2,31.5,1919,83.6,84.4,0,2,0,0.8,6.6,106,153,99,148,305,329,298,-0.147,0.147,73.2,7.2,2,2,1,0,0,0,0,0,0,0,2.77,0.5,0.125,-0.125,93.9,160,50,0,0,6.36,2.27,0.56,2.43,0.5,0,7.35,0.344,0.407,-7.35,0.156,0.156,0.093,0.114,0,48.1,6.439586776,5.448428069,35.9819275,0.5,45.29468891,29.5496106
2,669200,"McCoy, Mason",250,0.8,0,0,0,0,0,0.404,0.411,0,2,84.9,22.5,2368,83.8,84.3,0,2,0,0.5,6.6,100,152,114,149,299,317,280,0.603,-0.603,69.8,7.3,2,2,0,0,0,0,0,0,0,0,3.37,-0.055,-0.335,0.255,88.2,273,0,0,0,6.02,0.1,0.71,2.49,0,0,-30.15,0.411,0.524,30.15,-0.411,-0.411,-0.524,-0.404,0,37.7,4.487524273,14.55791797,31.1144029,0.5,45.5464148,20.38094912
2,676480,"Barrero, Jose",128,1.6,0,0,0,0,0,0.144,0.1,0,2,90.7,8,2176,93.1,93.45,0,2,0,0.5,6.5,110,152,116,149,292,323,293,0.515,-0.515,73.7,7.3,2,2,0,0,0,0,0,0,0,0,1.94,0.695,1.26,-1.26,91.7,169,50,0,0,5.96,2.21,0.66,1.98,0,0,-25.75,0.1,0.249,25.75,-0.1,-0.1,-0.249,-0.144,0,36.3,8.813338998,12.08550952,32.01970373,1,46.50717175,21.34899323
2,694377,"Yorke, Nick",174,1.1,0,0,0,0,0,0.479,0.502,0,2,72.9,-7.5,2656,89.4,89.4,0,2,0,0.1,6.15,101,151,123,150,302,317,290,0.357,-0.357,64.8,7.5,2,2,0,0,0,0,0,0,0,0,2.105,0.735,0.27,0.27,88,124,0,0,0,5.73,-2.54,0.89,2.04,0,0,-17.85,0.502,0.568,17.85,-0.502,-0.502,-0.568,-0.479,0,30.7,7.661356371,11.53896726,29.19546923,0.5,45.53022026,20.3234789
